age,city,color,country,customer-id,customer-name,discount-applied,gender,payment-method,previous-purchaser,product,product-category,promo-code,quantity,purchase-frequency,reason,review-rate,sales-price,season,shipping-mode,size,status,unit-price
19,Manchester,Yellow,UK,Cust3352,Michael Smith,20,Male,Apple Pay,No,Cheese,Dairy,13778,9,Quarterly,"",4,84,Summer,Express,Medium,Delivered,11.61
19,Manchester,Yellow,UK,Cust3358,Olivia Brown,20,Female,Credit Card,Yes,Chips,Snacks,18145,3,Quarterly,"",5,93,Spring,Express,Medium,Delivered,38.7
19,Melbourne,Brown,Australia,Cust5464,Daniel Anderson,15,Male,Credit Card,No,Milk,Dairy,21245,3,Monthly,"",4,29,Winter,Standard,Small,Delivered,11.25
19,Melbourne,Brown,Australia,Cust5840,Emma Anderson,20,Male,Cash,Yes,Chips,Snacks,87613,6,Monthly,"",3,229,Summer,Standard,Large,Delivered,47.67
19,Melbourne,Green,Australia,Cust5143,Emma Smith,5,Female,Credit Card,No,Fish,Meat,92165,6,Weekly,"",3,43,Autumn,Express,Medium,Delivered,7.49
19,Melbourne,N/A,Australia,Cust1692,Olivia Johnson,20,Female,Credit Card,No,Cheese,Dairy,19392,7,Weekly,Changed Mind,2,141,Summer,Express,Medium,Returned,25.12
19,Melbourne,Yellow,Australia,Cust6049,Mary Johnson,0,Male,PayPal,Yes,Chips,Snacks,67066,5,Quarterly,"",2,124,Summer,Express,Medium,Delivered,24.83
19,Montreal,Brown,Canada,Cust3413,Emma Smith,0,Female,Apple Pay,Yes,Juice,Beverages,54598,10,Quarterly,Changed Mind,3,155,Spring,Standard,Small,Returned,15.53
19,Montreal,Green,Canada,Cust3642,Mary Brown,5,Female,Bank Transfer,No,Nuts,Snacks,93063,2,Yearly,Late Delivery,5,95,Autumn,Standard,Medium,Returned,49.76
19,Montreal,N/A,Canada,Cust1872,Olivia Smith,0,Male,Google Pay,No,Tea,Beverages,83158,8,Yearly,Damaged Product,2,341,Autumn,Shipped From Abroad,Medium,Returned,42.65
19,Montreal,Red,Canada,Cust5791,Sarah Brown,10,Female,Cash,No,Bread,Bakery,78452,2,Yearly,"",1,62,Winter,Shipped From Abroad,Small,Delivered,34.34
19,Montreal,White,Canada,Cust3769,Daniel Anderson,10,Male,Credit Card,Yes,Soda,Beverages,53299,7,Monthly,Late Delivery,1,21,Autumn,Express,Medium,Returned,3.26
19,Munich,Brown,Germany,Cust3530,Sarah Johnson,5,Male,Debit Card,No,Beef,Meat,96826,10,Weekly,Changed Mind,1,382,Spring,Standard,Large,Returned,40.23
19,Munich,Green,Germany,Cust3079,John Thomas,5,Female,Apple Pay,Yes,Juice,Beverages,62251,3,Yearly,"",2,113,Summer,Express,Small,Delivered,39.8
19,Munich,Green,Germany,Cust4047,Olivia Brown,5,Male,Cash,Yes,Onion,Vegetables,31106,5,Yearly,Wrong Item,2,51,Spring,Shipped From Abroad,Large,Returned,10.81
19,Munich,Green,Germany,Cust4564,Michael Johnson,10,Male,PayPal,No,Chicken,Meat,51754,3,Quarterly,Wrong Item,1,130,Summer,Standard,Large,Returned,48.11
19,Munich,Green,Germany,Cust5746,Emma Smith,15,Female,Apple Pay,No,Pork,Meat,40916,1,Weekly,Quality Issue,4,37,Winter,Standard,Medium,Returned,43.33
19,Munich,N/A,Germany,Cust1119,Mary Taylor,5,Male,Google Pay,No,Cheese,Dairy,38197,4,Monthly,Changed Mind,3,154,Autumn,Express,Large,Returned,40.53
19,Munich,N/A,Germany,Cust4422,Emma Thomas,10,Male,Apple Pay,No,Yogurt,Dairy,41245,9,Monthly,Wrong Item,5,62,Summer,Express,Large,Returned,7.61
19,Munich,Red,Germany,Cust3735,Olivia Jackson,10,Female,Bank Transfer,Yes,Apple,Fruits,10745,5,Monthly,"",3,120,Winter,Standard,Large,Delivered,26.62
19,Munich,Yellow,Germany,Cust5194,Sarah Taylor,0,Male,Credit Card,Yes,Apple,Fruits,61511,1,Weekly,Quality Issue,5,3,Spring,Standard,Medium,Returned,3.28
19,New York,N/A,USA,Cust4041,Mary Jackson,5,Female,Credit Card,No,Pork,Meat,13808,8,Monthly,Late Delivery,3,233,Autumn,Standard,Small,Returned,30.62
19,New York,White,USA,Cust6117,Emma Jackson,10,Female,Credit Card,No,Spinach,Vegetables,90372,2,Quarterly,Changed Mind,1,87,Winter,Standard,Large,Returned,48.2
19,Sydney,Brown,Australia,Cust4398,Olivia Johnson,15,Male,PayPal,No,Potato,Vegetables,91578,3,Quarterly,"",1,17,Summer,Express,Large,Delivered,6.85
19,Sydney,Green,Australia,Cust3019,Olivia Smith,20,Female,Bank Transfer,Yes,Cheese,Dairy,47109,2,Monthly,Quality Issue,3,76,Autumn,Shipped From Abroad,Medium,Returned,47.74
19,Sydney,Green,Australia,Cust4591,Mary Thomas,0,Male,Cash,Yes,Butter,Dairy,22978,7,Quarterly,Late Delivery,1,283,Autumn,Express,Large,Returned,40.37
19,Sydney,Green,Australia,Cust5404,John Jackson,10,Male,PayPal,Yes,Soda,Beverages,82715,10,Quarterly,Late Delivery,1,433,Summer,Shipped From Abroad,Small,Returned,48.13
19,Sydney,Red,Australia,Cust2429,Olivia Anderson,15,Male,Credit Card,Yes,Onion,Vegetables,73960,10,Quarterly,"",2,359,Winter,Standard,Medium,Delivered,42.2
19,Sydney,Yellow,Australia,Cust5008,David Johnson,10,Female,Apple Pay,Yes,Bread,Bakery,87113,4,Yearly,Late Delivery,3,58,Autumn,Standard,Medium,Returned,16.09
19,Sydney,Yellow,Australia,Cust6143,John Jackson,20,Male,Debit Card,Yes,Carrot,Vegetables,77566,3,Weekly,Damaged Product,3,52,Spring,Express,Small,Returned,21.67
19,Toronto,Brown,Canada,Cust2680,Mary Anderson,20,Female,Google Pay,Yes,Tomato,Vegetables,67709,7,Quarterly,"",2,246,Autumn,Express,Small,Delivered,43.84
19,Toronto,N/A,Canada,Cust2726,John Taylor,15,Female,Apple Pay,No,Banana,Fruits,86260,8,Weekly,"",4,122,Spring,Express,Small,Delivered,17.94
19,Toronto,Red,Canada,Cust3760,Michael Johnson,10,Male,Debit Card,Yes,Onion,Vegetables,57047,1,Quarterly,"",1,25,Winter,Express,Large,Delivered,27.23
19,Toronto,White,Canada,Cust5869,Daniel Taylor,0,Male,Google Pay,No,Nuts,Snacks,69538,7,Weekly,"",2,95,Autumn,Express,Large,Delivered,13.61
19,Vancouver,Brown,Canada,Cust1653,Emma Anderson,0,Female,Cash,No,Chocolate,Snacks,24677,3,Weekly,Late Delivery,1,94,Summer,Express,Medium,Returned,31.22
19,Vancouver,Green,Canada,Cust1753,Mary Jackson,0,Female,Cash,Yes,Nuts,Snacks,45276,4,Quarterly,Late Delivery,2,58,Autumn,Standard,Large,Returned,14.52
19,Vancouver,Green,Canada,Cust5557,Sarah Thomas,10,Female,Apple Pay,Yes,Beef,Meat,96442,2,Yearly,"",4,50,Winter,Express,Large,Delivered,27.74
19,Vancouver,N/A,Canada,Cust1311,Michael Thomas,20,Male,Apple Pay,Yes,Chips,Snacks,82501,5,Weekly,"",4,63,Spring,Shipped From Abroad,Large,Delivered,15.75
19,Vancouver,N/A,Canada,Cust1537,Sarah Brown,20,Male,PayPal,No,Chocolate,Snacks,27031,5,Monthly,"",2,169,Spring,Express,Small,Delivered,42.28
19,Vancouver,N/A,Canada,Cust4733,Michael Smith,10,Female,PayPal,Yes,Chips,Snacks,88866,3,Yearly,Quality Issue,2,41,Spring,Express,Medium,Returned,15.37
19,Vancouver,White,Canada,Cust3099,Sarah Smith,15,Male,PayPal,No,Chocolate,Snacks,84945,3,Yearly,"",3,25,Winter,Standard,Large,Delivered,9.88
19,Vancouver,Yellow,Canada,Cust1356,Daniel Smith,0,Male,Debit Card,Yes,Tomato,Vegetables,79664,1,Yearly,"",2,28,Autumn,Shipped From Abroad,Large,Delivered,27.5
19,Vancouver,Yellow,Canada,Cust4363,Mary Taylor,5,Male,Debit Card,Yes,Banana,Fruits,30024,1,Quarterly,"",3,30,Autumn,Express,Large,Delivered,31.57
20,Berlin,Brown,Germany,Cust3010,Sarah Anderson,0,Female,Apple Pay,No,Cake,Bakery,59723,4,Quarterly,Damaged Product,1,63,Spring,Shipped From Abroad,Medium,Returned,15.73
20,Berlin,Brown,Germany,Cust3966,Mary Taylor,5,Female,Cash,Yes,Muffin,Bakery,67082,1,Quarterly,Changed Mind,5,27,Autumn,Shipped From Abroad,Medium,Returned,28.44
20,Berlin,Brown,Germany,Cust5407,Emma Anderson,15,Male,Cash,No,Soda,Beverages,40222,7,Quarterly,Damaged Product,3,190,Spring,Shipped From Abroad,Medium,Returned,32
20,Berlin,N/A,Germany,Cust3488,Daniel Smith,15,Female,PayPal,No,Beef,Meat,93947,10,Monthly,Damaged Product,4,312,Winter,Shipped From Abroad,Medium,Returned,36.71
20,Berlin,N/A,Germany,Cust5951,Emma Thomas,5,Female,Debit Card,Yes,Apple,Fruits,36639,10,Quarterly,"",1,253,Winter,Shipped From Abroad,Large,Delivered,26.61
20,Berlin,White,Germany,Cust5620,Mary Jackson,20,Female,PayPal,No,Cake,Bakery,15937,3,Weekly,"",1,103,Spring,Express,Medium,Delivered,42.81
20,Brisbane,Brown,Australia,Cust1580,Daniel Taylor,5,Female,Bank Transfer,Yes,Biscuits,Snacks,25590,10,Weekly,Wrong Item,2,129,Summer,Express,Large,Returned,13.56
20,Brisbane,Green,Australia,Cust1687,Sarah Smith,10,Male,Google Pay,No,Cheese,Dairy,24927,9,Weekly,Quality Issue,1,141,Winter,Standard,Medium,Returned,17.39
20,Brisbane,Green,Australia,Cust2796,Daniel Thomas,15,Female,PayPal,Yes,Potato,Vegetables,22765,6,Monthly,Damaged Product,5,53,Winter,Standard,Large,Returned,10.45
20,Brisbane,White,Australia,Cust1059,Olivia Smith,20,Male,Apple Pay,No,Muffin,Bakery,20141,3,Monthly,"",2,90,Summer,Shipped From Abroad,Small,Delivered,37.61
20,Brisbane,White,Australia,Cust2033,Michael Smith,20,Female,Apple Pay,Yes,Tea,Beverages,39092,2,Monthly,"",3,56,Autumn,Express,Medium,Delivered,34.89
20,Chicago,Brown,USA,Cust2137,John Anderson,0,Male,Credit Card,No,Soda,Beverages,90326,1,Quarterly,"",5,13,Summer,Standard,Medium,Delivered,12.89
20,Chicago,Brown,USA,Cust3776,Olivia Anderson,15,Female,Cash,Yes,Yogurt,Dairy,83376,8,Quarterly,"",2,219,Autumn,Express,Medium,Delivered,32.15
20,Chicago,N/A,USA,Cust5382,Sarah Smith,0,Female,Credit Card,Yes,Apple,Fruits,88589,5,Quarterly,Wrong Item,1,54,Summer,Shipped From Abroad,Large,Returned,10.74
20,Chicago,Red,USA,Cust1408,Emma Anderson,10,Male,Cash,Yes,Pork,Meat,14006,1,Yearly,Wrong Item,4,26,Winter,Standard,Small,Returned,28.44
20,Chicago,White,USA,Cust5889,Emma Johnson,10,Male,Cash,Yes,Onion,Vegetables,67223,5,Quarterly,Wrong Item,1,141,Summer,Standard,Small,Returned,31.39
20,Chicago,Yellow,USA,Cust4642,Sarah Smith,10,Male,Credit Card,Yes,Cheese,Dairy,37132,7,Monthly,Changed Mind,5,163,Winter,Express,Small,Returned,25.84
20,Hamburg,Brown,Germany,Cust4325,David Johnson,15,Male,Credit Card,Yes,Apple,Fruits,68501,3,Quarterly,"",1,83,Summer,Shipped From Abroad,Small,Delivered,32.39
20,Hamburg,Brown,Germany,Cust5103,David Brown,5,Female,Apple Pay,No,Tomato,Vegetables,57427,8,Monthly,"",2,371,Autumn,Shipped From Abroad,Small,Delivered,48.87
20,Hamburg,Red,Germany,Cust3076,Daniel Taylor,5,Male,PayPal,Yes,Banana,Fruits,77702,8,Weekly,"",5,284,Summer,Standard,Large,Delivered,37.31
20,Hamburg,Red,Germany,Cust5127,Michael Smith,5,Male,Bank Transfer,Yes,Chips,Snacks,43591,6,Quarterly,Damaged Product,2,100,Spring,Express,Small,Returned,17.63
20,Hamburg,Yellow,Germany,Cust3700,John Johnson,10,Female,Debit Card,No,Butter,Dairy,16592,8,Monthly,"",1,157,Autumn,Standard,Small,Delivered,21.77
20,Hamburg,Yellow,Germany,Cust4611,Emma Taylor,10,Male,Credit Card,No,Yogurt,Dairy,66476,1,Yearly,"",5,42,Spring,Express,Small,Delivered,47.15
20,Houston,Brown,USA,Cust4329,David Thomas,20,Male,Google Pay,Yes,Cake,Bakery,15985,4,Yearly,"",3,26,Autumn,Express,Large,Delivered,8.17
20,Houston,Red,USA,Cust4717,Olivia Taylor,15,Male,Credit Card,Yes,Pork,Meat,37576,1,Weekly,"",5,28,Autumn,Standard,Large,Delivered,32.46
20,Houston,Yellow,USA,Cust4392,Michael Anderson,0,Male,Cash,Yes,Butter,Dairy,93810,7,Monthly,Changed Mind,3,87,Spring,Standard,Medium,Returned,12.36
20,Liverpool,Brown,UK,Cust2577,Daniel Smith,5,Female,Debit Card,Yes,Beef,Meat,26523,3,Yearly,Late Delivery,3,103,Summer,Express,Medium,Returned,36.09
20,Liverpool,Brown,UK,Cust3626,John Anderson,10,Female,PayPal,No,Chocolate,Snacks,50936,10,Yearly,Changed Mind,4,288,Spring,Shipped From Abroad,Large,Returned,32.01
20,Liverpool,Brown,UK,Cust3988,Mary Brown,5,Male,Credit Card,No,Coffee,Beverages,98133,8,Monthly,"",2,274,Summer,Express,Large,Delivered,36.06
20,Liverpool,White,UK,Cust3338,David Smith,10,Male,Google Pay,Yes,Milk,Dairy,54817,2,Weekly,Wrong Item,3,28,Spring,Standard,Large,Returned,15.39
20,London,Brown,UK,Cust3492,Sarah Anderson,5,Female,Debit Card,Yes,Biscuits,Snacks,53981,6,Yearly,Wrong Item,5,76,Spring,Shipped From Abroad,Small,Returned,13.27
20,London,Brown,UK,Cust3892,David Smith,20,Female,Apple Pay,No,Cheese,Dairy,54911,3,Quarterly,Quality Issue,4,49,Autumn,Standard,Large,Returned,20.6
20,London,Red,UK,Cust3036,Mary Taylor,20,Male,Debit Card,No,Tea,Beverages,71941,7,Monthly,Late Delivery,4,55,Autumn,Shipped From Abroad,Large,Returned,9.76
20,London,Red,UK,Cust3695,Michael Johnson,5,Male,Apple Pay,Yes,Juice,Beverages,89974,4,Weekly,Late Delivery,5,38,Winter,Shipped From Abroad,Small,Returned,10.1
20,Los Angeles,N/A,USA,Cust3790,Sarah Taylor,0,Male,Google Pay,Yes,Grapes,Fruits,75130,6,Yearly,"",2,75,Winter,Standard,Small,Delivered,12.58
20,Los Angeles,Red,USA,Cust6097,Michael Johnson,20,Male,PayPal,No,Yogurt,Dairy,88550,10,Quarterly,Damaged Product,1,168,Winter,Shipped From Abroad,Large,Returned,20.97
20,Manchester,Brown,UK,Cust5150,Olivia Smith,10,Female,PayPal,No,Pork,Meat,99820,1,Weekly,Quality Issue,5,14,Winter,Shipped From Abroad,Small,Returned,15.75
20,Manchester,Green,UK,Cust2943,Sarah Smith,10,Female,Cash,No,Soda,Beverages,27675,6,Yearly,Quality Issue,3,66,Summer,Shipped From Abroad,Medium,Returned,12.21
20,Manchester,Green,UK,Cust6393,David Jackson,10,Male,Bank Transfer,No,Cheese,Dairy,87098,9,Weekly,Damaged Product,3,100,Summer,Standard,Small,Returned,12.37
20,Manchester,Red,UK,Cust3586,John Anderson,10,Female,Google Pay,No,Butter,Dairy,87639,2,Quarterly,Quality Issue,5,71,Summer,Standard,Small,Returned,39.37
20,Manchester,Red,UK,Cust5718,Olivia Taylor,10,Male,Bank Transfer,Yes,Cake,Bakery,63688,8,Monthly,"",1,331,Summer,Standard,Medium,Delivered,46.04
20,Manchester,White,UK,Cust2160,Mary Anderson,0,Female,Apple Pay,Yes,Chicken,Meat,98831,1,Weekly,Damaged Product,1,27,Summer,Standard,Small,Returned,27.31
20,Manchester,White,UK,Cust4283,Mary Smith,10,Male,Apple Pay,No,Tomato,Vegetables,98623,3,Weekly,"",5,120,Summer,Shipped From Abroad,Small,Delivered,44.27
20,Manchester,White,UK,Cust5030,Sarah Anderson,0,Female,Debit Card,Yes,Biscuits,Snacks,48998,1,Yearly,Wrong Item,2,47,Autumn,Shipped From Abroad,Medium,Returned,47.01
20,Manchester,Yellow,UK,Cust2856,Daniel Brown,0,Male,PayPal,Yes,Yogurt,Dairy,34485,3,Yearly,Late Delivery,3,138,Autumn,Standard,Medium,Returned,46.09
20,Manchester,Yellow,UK,Cust4915,John Brown,5,Male,Bank Transfer,Yes,Coffee,Beverages,71745,6,Monthly,"",4,93,Autumn,Express,Small,Delivered,16.33
20,Manchester,Yellow,UK,Cust6168,John Anderson,15,Female,Google Pay,No,Croissant,Bakery,10445,7,Quarterly,Changed Mind,4,201,Autumn,Shipped From Abroad,Large,Returned,33.82
20,Melbourne,Brown,Australia,Cust1646,David Thomas,0,Male,Credit Card,Yes,Grapes,Fruits,80203,10,Quarterly,Quality Issue,5,23,Summer,Express,Small,Returned,2.34
20,Melbourne,Brown,Australia,Cust2351,Olivia Thomas,15,Male,Cash,Yes,Butter,Dairy,45618,3,Monthly,"",4,62,Winter,Express,Large,Delivered,24.13
20,Melbourne,Brown,Australia,Cust3059,Sarah Brown,10,Male,Debit Card,Yes,Juice,Beverages,82591,8,Quarterly,Quality Issue,5,181,Spring,Shipped From Abroad,Large,Returned,25.12
20,Melbourne,Green,Australia,Cust6017,Olivia Anderson,15,Female,Apple Pay,No,Nuts,Snacks,89210,4,Quarterly,"",1,76,Spring,Shipped From Abroad,Medium,Delivered,22.47
20,Melbourne,N/A,Australia,Cust2471,John Anderson,20,Male,Credit Card,Yes,Potato,Vegetables,78251,4,Weekly,"",1,154,Spring,Standard,Medium,Delivered,48.13
20,Melbourne,White,Australia,Cust4205,Olivia Johnson,0,Male,Bank Transfer,No,Cheese,Dairy,98687,1,Weekly,Quality Issue,5,25,Winter,Shipped From Abroad,Large,Returned,24.83
20,Melbourne,Yellow,Australia,Cust2914,Mary Jackson,20,Male,Debit Card,No,Coffee,Beverages,37889,8,Weekly,Changed Mind,2,242,Spring,Shipped From Abroad,Large,Returned,37.85
20,Melbourne,Yellow,Australia,Cust5067,David Jackson,20,Female,Apple Pay,No,Croissant,Bakery,52874,4,Weekly,Quality Issue,2,147,Autumn,Standard,Medium,Returned,46.04
20,Montreal,Brown,Canada,Cust1727,Sarah Thomas,10,Male,Debit Card,Yes,Chicken,Meat,78012,7,Quarterly,Wrong Item,1,98,Summer,Standard,Small,Returned,15.5
20,Montreal,Brown,Canada,Cust3762,Mary Taylor,5,Male,Google Pay,Yes,Beef,Meat,48933,5,Weekly,Wrong Item,3,178,Spring,Standard,Small,Returned,37.48
20,Montreal,Brown,Canada,Cust5573,David Smith,10,Male,Apple Pay,Yes,Bread,Bakery,38175,3,Weekly,Quality Issue,4,130,Autumn,Standard,Medium,Returned,48.33
20,Montreal,Green,Canada,Cust1556,Daniel Smith,15,Male,Cash,No,Bread,Bakery,64911,6,Monthly,"",1,176,Autumn,Express,Small,Delivered,34.59
20,Montreal,Green,Canada,Cust4832,Mary Anderson,15,Female,Apple Pay,No,Beef,Meat,58103,6,Weekly,Late Delivery,4,69,Winter,Standard,Large,Returned,13.56
20,Montreal,N/A,Canada,Cust3475,Sarah Johnson,20,Female,Google Pay,No,Soda,Beverages,37525,8,Yearly,Quality Issue,3,184,Summer,Standard,Small,Returned,28.8
20,Montreal,Red,Canada,Cust4523,John Smith,0,Female,Bank Transfer,No,Tea,Beverages,26538,5,Monthly,Changed Mind,3,24,Spring,Standard,Medium,Returned,4.86
20,Montreal,White,Canada,Cust3655,John Jackson,10,Male,Bank Transfer,No,Mango,Fruits,19750,6,Quarterly,Quality Issue,5,98,Winter,Shipped From Abroad,Large,Returned,18.19
20,Munich,Brown,Germany,Cust6018,Sarah Anderson,10,Male,Cash,No,Cheese,Dairy,10303,10,Quarterly,Quality Issue,1,202,Spring,Standard,Small,Returned,22.45
20,Munich,Brown,Germany,Cust6072,Olivia Anderson,5,Male,Credit Card,No,Nuts,Snacks,80510,2,Yearly,Changed Mind,5,31,Autumn,Express,Small,Returned,16.49
20,Munich,N/A,Germany,Cust1242,Olivia Brown,0,Male,Credit Card,No,Tomato,Vegetables,95810,6,Weekly,"",3,248,Spring,Express,Small,Delivered,41.39
20,Munich,Red,Germany,Cust1739,Mary Thomas,10,Male,Debit Card,Yes,Tea,Beverages,50676,8,Weekly,"",1,315,Autumn,Shipped From Abroad,Small,Delivered,43.72
20,Munich,Red,Germany,Cust2893,Olivia Thomas,20,Male,PayPal,Yes,Mango,Fruits,98080,1,Monthly,"",3,1,Winter,Shipped From Abroad,Medium,Delivered,1.79
20,Munich,White,Germany,Cust2252,Olivia Smith,15,Male,PayPal,No,Cheese,Dairy,65308,5,Weekly,Late Delivery,3,90,Autumn,Express,Large,Returned,21.08
20,Munich,Yellow,Germany,Cust4558,Mary Jackson,20,Male,Apple Pay,Yes,Spinach,Vegetables,79834,3,Yearly,Quality Issue,1,8,Summer,Shipped From Abroad,Medium,Returned,3.44
20,New York,Brown,USA,Cust1641,Mary Jackson,0,Female,Cash,Yes,Apple,Fruits,25541,4,Weekly,Changed Mind,5,107,Autumn,Standard,Large,Returned,26.73
20,New York,Brown,USA,Cust2202,Sarah Brown,5,Male,Apple Pay,No,Yogurt,Dairy,22103,3,Quarterly,"",4,97,Spring,Express,Medium,Delivered,33.87
20,New York,Brown,USA,Cust2423,John Thomas,20,Female,Google Pay,No,Banana,Fruits,64410,2,Quarterly,Late Delivery,1,64,Spring,Standard,Small,Returned,39.82
20,New York,Brown,USA,Cust4723,Olivia Smith,5,Male,Cash,Yes,Tea,Beverages,54241,8,Yearly,Changed Mind,4,202,Spring,Express,Large,Returned,26.54
20,New York,Green,USA,Cust2121,John Brown,0,Female,Credit Card,No,Yogurt,Dairy,71953,9,Yearly,"",2,199,Winter,Shipped From Abroad,Small,Delivered,22.07
20,New York,Green,USA,Cust4667,David Taylor,0,Male,Apple Pay,Yes,Juice,Beverages,67361,2,Yearly,Wrong Item,2,52,Spring,Standard,Medium,Returned,26.13
20,New York,White,USA,Cust4232,Mary Smith,5,Male,Google Pay,No,Fish,Meat,51256,4,Yearly,"",2,157,Winter,Standard,Small,Delivered,41.37
20,New York,Yellow,USA,Cust1530,David Taylor,0,Male,PayPal,No,Milk,Dairy,73119,3,Quarterly,Late Delivery,2,7,Winter,Express,Large,Returned,2.38
20,New York,Yellow,USA,Cust3860,Mary Smith,0,Female,Bank Transfer,No,Tomato,Vegetables,34455,8,Quarterly,"",5,120,Winter,Standard,Large,Delivered,14.97
20,Sydney,Brown,Australia,Cust3244,Daniel Jackson,5,Female,Apple Pay,Yes,Cheese,Dairy,38605,9,Weekly,"",1,236,Winter,Shipped From Abroad,Medium,Delivered,27.65
20,Sydney,Brown,Australia,Cust5551,Daniel Taylor,0,Male,Apple Pay,Yes,Soda,Beverages,65063,2,Yearly,Wrong Item,2,41,Spring,Standard,Medium,Returned,20.42
20,Sydney,Green,Australia,Cust5482,Mary Taylor,15,Female,PayPal,No,Chips,Snacks,21966,5,Weekly,"",5,191,Autumn,Standard,Small,Delivered,45.05
20,Sydney,N/A,Australia,Cust1230,Michael Johnson,10,Male,PayPal,No,Cake,Bakery,62978,1,Quarterly,Damaged Product,1,12,Winter,Standard,Large,Returned,13.8
20,Sydney,Red,Australia,Cust5786,Mary Anderson,0,Male,Credit Card,Yes,Orange,Fruits,15461,9,Yearly,"",1,332,Autumn,Express,Medium,Delivered,36.93
20,Sydney,White,Australia,Cust2638,Emma Thomas,10,Female,Debit Card,No,Apple,Fruits,35937,8,Monthly,Wrong Item,1,326,Autumn,Standard,Medium,Returned,45.25
20,Sydney,White,Australia,Cust6155,Mary Taylor,5,Male,Google Pay,No,Beef,Meat,27385,6,Monthly,Damaged Product,3,121,Autumn,Standard,Large,Returned,21.26
20,Sydney,White,Australia,Cust6427,Sarah Thomas,20,Female,Google Pay,Yes,Tea,Beverages,51498,2,Weekly,Damaged Product,1,71,Summer,Express,Medium,Returned,44.36
20,Toronto,Brown,Canada,Cust3304,Mary Johnson,20,Female,Debit Card,No,Butter,Dairy,49664,6,Monthly,"",4,26,Autumn,Standard,Medium,Delivered,5.48
20,Toronto,Brown,Canada,Cust4290,John Brown,20,Male,Credit Card,No,Chips,Snacks,41728,9,Weekly,"",2,209,Autumn,Standard,Small,Delivered,29.03
20,Toronto,N/A,Canada,Cust2103,Olivia Smith,10,Male,Cash,Yes,Pork,Meat,91297,10,Weekly,Quality Issue,1,379,Winter,Shipped From Abroad,Large,Returned,42.13
20,Toronto,N/A,Canada,Cust2260,Mary Anderson,15,Male,PayPal,No,Soda,Beverages,18194,5,Weekly,"",4,16,Summer,Standard,Medium,Delivered,3.69
20,Toronto,Yellow,Canada,Cust2456,Michael Thomas,20,Female,Bank Transfer,Yes,Bread,Bakery,61399,6,Weekly,"",4,202,Winter,Express,Medium,Delivered,42.01
20,Toronto,Yellow,Canada,Cust3803,Mary Brown,15,Male,Cash,Yes,Onion,Vegetables,44938,4,Monthly,Damaged Product,4,148,Winter,Standard,Small,Returned,43.51
20,Vancouver,Brown,Canada,Cust2626,Michael Smith,10,Female,Bank Transfer,No,Cake,Bakery,23502,6,Quarterly,Quality Issue,3,117,Spring,Express,Medium,Returned,21.68
20,Vancouver,Green,Canada,Cust6177,Olivia Jackson,15,Female,Apple Pay,No,Mango,Fruits,37789,7,Quarterly,Wrong Item,4,159,Summer,Shipped From Abroad,Large,Returned,26.77
20,Vancouver,N/A,Canada,Cust3945,Michael Jackson,20,Female,Debit Card,No,Nuts,Snacks,72275,3,Monthly,Wrong Item,3,76,Autumn,Shipped From Abroad,Large,Returned,31.71
20,Vancouver,N/A,Canada,Cust4988,Sarah Jackson,15,Female,PayPal,Yes,Croissant,Bakery,10694,10,Quarterly,Quality Issue,1,365,Spring,Express,Small,Returned,42.9
20,Vancouver,White,Canada,Cust5011,Sarah Brown,15,Male,Cash,Yes,Juice,Beverages,13952,6,Yearly,"",4,159,Winter,Standard,Medium,Delivered,31.13
