customer-id,age,gender,product,product-category,size,color,season,review-rate,shipping-mode,discount-applied,promo-code,previous-purchaser,payment-method,purchase-frequency,order-date,shipped-date,delivery-date,customer-name,country,city,quantity,unit-price,sales-price,status,reason
CUST1124,33,Female,Muffin,Bakery,Medium,Brown,Summer,5,Shipped from Abroad,20,41942,No,Google Pay,Quarterly,51:04.3,51:04.3,51:04.3,Sarah Jackson,USA,Houston,5,2.93,11.72,Delivered,
CUST1125,24,Female,Grapes,Fruits,Medium,N/A,Winter,3,Express,20,25248,No,Debit Card,Yearly,51:04.3,51:04.3,51:04.3,Olivia Smith,Canada,Toronto,6,9.97,47.86,Delivered,
CUST1126,21,Female,Fish,Meat,Large,N/A,Spring,4,Standard,20,46262,Yes,Google Pay,Quarterly,51:04.3,51:04.3,51:04.3,John Anderson,UK,London,8,24.17,154.69,Returned,Wrong Item
CUST1127,38,Female,Cheese,Dairy,Medium,Brown,Spring,4,Standard,15,85235,Yes,Bank Transfer,Monthly,51:04.3,51:04.3,51:04.3,Michael Jackson,Germany,Munich,5,2.98,12.66,Delivered,
CUST1128,27,Female,Butter,Dairy,Large,Red,Spring,4,Express,0,55045,Yes,Google Pay,Monthly,51:04.3,51:04.3,51:04.3,Sarah Taylor,Canada,Vancouver,5,30.41,152.05,Delivered,
CUST1129,21,Male,Tea,Beverages,Medium,Yellow,Summer,5,Standard,20,78873,Yes,Bank Transfer,Quarterly,51:04.3,51:04.3,51:04.3,Olivia Johnson,UK,Manchester,8,11.64,74.5,Delivered,
CUST1130,33,Male,Tea,Beverages,Large,N/A,Spring,4,Standard,0,25336,No,Credit Card,Quarterly,51:04.3,51:04.3,51:04.3,Sarah Thomas,USA,Chicago,10,,,Returned,Wrong Item
CUST1131,52,Male,Cheese,Dairy,Large,N/A,Winter,4,Shipped from Abroad,15,86266,Yes,Credit Card,Yearly,51:04.3,51:04.3,51:04.3,Emma Taylor,USA,Chicago,8,,,Delivered,
CUST1132,67,Female,Croissant,Bakery,Large,Yellow,Winter,,Shipped from Abroad,10,29505,No,Credit Card,Weekly,51:04.3,51:04.3,51:04.3,Sarah Brown,Canada,Vancouver,3,24.21,65.37,Returned,Quality Issue
CUST1133,24,Male,Mango,Fruits,Large,Yellow,Spring,5,Express,15,68257,No,Apple Pay,Monthly,51:04.3,51:04.3,51:04.3,Mary Anderson,Germany,Berlin,5,23.13,98.3,Returned,Wrong Item
CUST1134,54,Male,Biscuits,Snacks,Medium,Brown,Autumn,3,Standard,20,19917,Yes,Cash,Weekly,51:04.3,51:04.3,51:04.3,Mary Jackson,Germany,Hamburg,7,2.04,11.42,Delivered,
CUST1135,36,Female,Mango,Fruits,Large,White,Autumn,2,Express,15,93253,Yes,Credit Card,Weekly,51:04.3,51:04.3,51:04.3,Mary Smith,USA,Los Angeles,2,41.64,70.79,Returned,Late Delivery
CUST1136,30,Female,Biscuits,Snacks,Medium,Green,Summer,,Express,10,75974,Yes,Credit Card,Weekly,51:04.3,51:04.3,51:04.3,Sarah Jackson,Germany,Munich,1,16.47,14.82,Returned,Changed Mind
CUST1137,40,Female,Carrot,Vegetables,Small,Red,Spring,,Standard,5,50609,Yes,Debit Card,Yearly,51:04.3,51:04.3,51:04.3,Michael Anderson,Australia,Melbourne,3,37.16,105.91,Delivered,
CUST1138,42,Female,Potato,Vegetables,Small,Red,Autumn,3,Express,10,54236,No,Apple Pay,Monthly,51:04.3,51:04.3,51:04.3,Olivia Anderson,Canada,Vancouver,3,49.24,132.95,Returned,Wrong Item
CUST1139,68,Male,Spinach,Vegetables,Large,Yellow,Spring,3,Express,10,25879,No,Cash,Monthly,51:04.3,51:04.3,51:04.3,Emma Brown,Germany,Berlin,3,39.68,107.14,Delivered,
CUST1140,44,Female,Milk,Dairy,Medium,Red,Autumn,4,Express,15,50543,Yes,Cash,Weekly,51:04.3,51:04.3,51:04.3,Emma Smith,USA,Chicago,1,33.33,28.33,Returned,Wrong Item
CUST1141,40,Male,Beef,Meat,Medium,N/A,Spring,4,Express,0,77243,Yes,Apple Pay,Quarterly,51:04.3,51:04.3,51:04.3,Michael Smith,Germany,Munich,7,34.05,238.35,Returned,Late Delivery
CUST1142,38,Female,Cake,Bakery,Large,Red,Autumn,5,Shipped from Abroad,0,56687,Yes,Credit Card,Monthly,51:04.3,51:04.3,51:04.3,Emma Jackson,UK,London,4,19.29,77.16,Delivered,
CUST1143,28,Female,Carrot,Vegetables,Medium,Brown,Autumn,5,Express,5,70337,Yes,PayPal,Yearly,51:04.3,51:04.3,51:04.3,Olivia Thomas,UK,Liverpool,10,12.95,123.02,Delivered,
CUST1144,49,Male,Grapes,Fruits,Large,Green,Autumn,1,Shipped from Abroad,15,61528,Yes,Cash,Quarterly,51:04.3,51:04.3,51:04.3,Olivia Taylor,USA,Los Angeles,5,6.03,25.63,Delivered,
CUST1145,47,Female,Mango,Fruits,Medium,Red,Spring,2,Shipped from Abroad,0,68230,Yes,Apple Pay,Monthly,51:04.3,51:04.3,51:04.3,David Jackson,UK,Manchester,3,15.07,45.21,Delivered,
CUST1146,30,Female,Coffee,Beverages,Large,N/A,Spring,2,Shipped from Abroad,15,73471,Yes,Credit Card,Quarterly,51:04.3,51:04.3,51:04.3,Emma Anderson,Germany,Hamburg,4,24.6,83.64,Delivered,
CUST1147,23,Female,Chips,Snacks,Medium,Yellow,Autumn,,Standard,20,18484,No,Cash,Weekly,51:04.3,51:04.3,51:04.3,John Anderson,UK,Manchester,,7.21,,Delivered,
CUST1148,28,Male,Juice,Beverages,Large,White,Spring,3,Shipped from Abroad,5,45059,No,Apple Pay,Monthly,51:04.3,51:04.3,51:04.3,Olivia Johnson,Australia,Brisbane,6,32.11,183.03,Returned,Quality Issue
CUST1149,59,Female,Tea,Beverages,Large,Red,Autumn,1,Shipped from Abroad,15,24669,No,Apple Pay,Weekly,51:04.3,51:04.3,51:04.3,Emma Jackson,Australia,Brisbane,8,25.43,172.92,Returned,Changed Mind
CUST1150,22,Male,Chicken,Meat,Large,White,Autumn,1,Standard,0,59732,No,Cash,Monthly,51:04.3,51:04.3,51:04.3,Olivia Anderson,Australia,Brisbane,10,41.02,410.2,Returned,Wrong Item
CUST1151,18,Female,Apple,Fruits,Medium,Red,Summer,5,Express,15,43514,No,Google Pay,Yearly,51:04.3,51:04.3,51:04.3,Michael Brown,Germany,Hamburg,2,7.61,12.94,Returned,Quality Issue
CUST1152,49,Female,Fish,Meat,Medium,White,Summer,,Standard,15,60096,Yes,Credit Card,Weekly,51:04.3,51:04.3,51:04.3,John Jackson,Germany,Munich,4,31.92,108.53,Delivered,
CUST1153,51,Male,Apple,Fruits,Small,Brown,Spring,,Standard,15,63656,No,Apple Pay,Yearly,51:04.3,51:04.3,51:04.3,Mary Johnson,USA,Los Angeles,,45.98,,Returned,Late Delivery
CUST1154,29,Female,Bread,Bakery,Large,Red,Autumn,4,Shipped from Abroad,5,25632,Yes,Cash,Monthly,51:04.3,51:04.3,51:04.3,Emma Brown,USA,Los Angeles,1,,,Returned,Wrong Item
CUST1155,52,Female,Pork,Meat,Medium,Red,Spring,3,Shipped from Abroad,10,31460,No,Apple Pay,Yearly,51:04.3,51:04.3,51:04.3,Olivia Smith,Canada,Montreal,4,31.5,113.4,Delivered,
CUST1156,52,Male,Chips,Snacks,Medium,Green,Summer,1,Express,5,46493,No,Debit Card,Monthly,51:04.3,51:04.3,51:04.3,Daniel Brown,Canada,Toronto,1,32.12,30.51,Returned,Wrong Item
CUST1157,63,Male,Bread,Bakery,Large,N/A,Autumn,1,Shipped from Abroad,5,42366,Yes,Google Pay,Yearly,51:04.3,51:04.3,51:04.3,Mary Taylor,Canada,Toronto,4,3.5,13.3,Delivered,
CUST1158,37,Male,Cheese,Dairy,Small,White,Spring,1,Express,5,45681,No,Google Pay,Yearly,51:04.3,51:04.3,51:04.3,Olivia Smith,USA,Houston,1,6.03,5.73,Delivered,
CUST1159,56,Male,Chips,Snacks,Small,Yellow,Spring,,Shipped from Abroad,10,90369,No,PayPal,Yearly,51:04.3,51:04.3,51:04.3,Sarah Johnson,Australia,Brisbane,8,17.79,128.09,Delivered,
CUST1160,29,Female,Cheese,Dairy,Medium,White,Summer,3,Standard,10,13775,No,PayPal,Yearly,51:04.3,51:04.3,51:04.3,Daniel Jackson,Germany,Munich,9,6.09,49.33,Returned,Changed Mind
CUST1161,61,Female,Coffee,Beverages,Large,Brown,Summer,5,Express,10,37656,Yes,Bank Transfer,Monthly,51:04.3,51:04.3,51:04.3,Daniel Brown,Australia,Sydney,7,28.42,179.05,Delivered,
CUST1162,60,Male,Muffin,Bakery,Medium,Brown,Winter,2,Shipped from Abroad,5,61023,No,Google Pay,Quarterly,51:04.3,51:04.3,51:04.3,David Brown,Germany,Berlin,1,,,Delivered,
CUST1163,58,Male,Coffee,Beverages,Medium,Yellow,Summer,5,Shipped from Abroad,20,66727,Yes,Bank Transfer,Yearly,51:04.3,51:04.3,51:04.3,Olivia Johnson,UK,Manchester,5,13.58,54.32,Delivered,
CUST1164,54,Male,Chicken,Meat,Medium,Yellow,Summer,2,Shipped from Abroad,0,82754,Yes,Bank Transfer,Quarterly,51:04.3,51:04.3,51:04.3,Michael Anderson,Germany,Hamburg,9,46.35,417.15,Returned,Late Delivery
CUST1165,52,Male,Yogurt,Dairy,Small,Green,Winter,4,Express,10,66181,Yes,PayPal,Monthly,51:04.3,51:04.3,51:04.3,Michael Jackson,Canada,Vancouver,6,2.52,13.61,Delivered,
CUST1166,31,Male,Onion,Vegetables,Large,Green,Summer,1,Shipped from Abroad,10,94888,Yes,PayPal,Monthly,51:04.3,51:04.3,51:04.3,David Taylor,Australia,Brisbane,5,28.22,126.99,Returned,Wrong Item
CUST1167,63,Female,Cake,Bakery,Large,Brown,Winter,1,Express,5,81489,Yes,Cash,Quarterly,51:04.3,51:04.3,51:04.3,John Smith,Australia,Sydney,5,20.55,97.61,Delivered,
CUST1168,56,Female,Tea,Beverages,Small,Yellow,Summer,4,Shipped from Abroad,15,77629,No,PayPal,Monthly,51:04.3,51:04.3,51:04.3,Olivia Taylor,Canada,Montreal,8,37.6,255.68,Returned,Wrong Item
CUST1169,52,Male,Onion,Vegetables,Large,Red,Winter,4,Standard,15,91800,No,Bank Transfer,Weekly,51:04.3,51:04.3,51:04.3,Mary Thomas,Australia,Melbourne,7,22.94,136.49,Delivered,
CUST1170,21,Male,Tea,Beverages,Small,White,Winter,1,Standard,15,95625,Yes,Debit Card,Weekly,51:04.3,51:04.3,51:04.3,Daniel Taylor,USA,New York,7,37.62,223.84,Returned,Late Delivery
CUST1171,38,Female,Chocolate,Snacks,Medium,Green,Spring,3,Standard,15,33529,Yes,Cash,Yearly,51:04.3,51:04.3,51:04.3,Daniel Smith,UK,London,2,6.01,10.22,Delivered,
CUST1172,22,Male,Cake,Bakery,Small,N/A,Spring,1,Express,0,16789,No,Cash,Monthly,51:04.3,51:04.3,51:04.3,Emma Johnson,UK,Liverpool,6,31.37,188.22,Returned,Changed Mind
CUST1173,59,Female,Coffee,Beverages,Large,Brown,Summer,5,Express,0,71763,Yes,Credit Card,Weekly,51:04.3,51:04.3,51:04.3,Emma Jackson,USA,New York,10,40.24,402.4,Returned,Quality Issue
CUST1174,38,Male,Tea,Beverages,Medium,Brown,Spring,4,Express,10,88005,No,Apple Pay,Weekly,51:04.3,51:04.3,51:04.3,Emma Thomas,Canada,Vancouver,8,42.71,307.51,Delivered,
CUST1175,51,Female,Spinach,Vegetables,Large,Brown,Summer,5,Shipped from Abroad,10,15403,No,Bank Transfer,Quarterly,51:04.3,51:04.3,51:04.3,Sarah Anderson,USA,Chicago,4,30.31,109.12,Returned,Changed Mind
CUST1176,47,Female,Orange,Fruits,Small,Yellow,Autumn,1,Standard,5,21912,No,Debit Card,Quarterly,51:04.3,51:04.3,51:04.3,Daniel Johnson,UK,Liverpool,8,3.72,28.27,Delivered,
CUST1177,50,Male,Apple,Fruits,Medium,N/A,Spring,3,Standard,15,76910,Yes,Cash,Yearly,51:04.3,51:04.3,51:04.3,Mary Thomas,Australia,Sydney,5,32.76,139.23,Returned,Damaged Product
CUST1178,34,Male,Spinach,Vegetables,Small,Yellow,Spring,1,Standard,10,67733,No,Debit Card,Weekly,51:04.3,51:04.3,51:04.3,Mary Brown,Canada,Montreal,4,49.81,179.32,Returned,Changed Mind
CUST1179,53,Male,Muffin,Bakery,Medium,N/A,Summer,3,Express,20,23458,Yes,Cash,Quarterly,51:04.3,51:04.3,51:04.3,Emma Anderson,Canada,Toronto,,28.66,,Returned,Quality Issue
CUST1180,36,Male,Spinach,Vegetables,Small,Red,Spring,5,Standard,20,76798,No,Apple Pay,Yearly,51:04.3,51:04.3,51:04.3,Olivia Brown,Australia,Melbourne,10,42.44,339.52,Returned,Wrong Item
CUST1181,51,Male,Potato,Vegetables,Medium,N/A,Winter,3,Shipped from Abroad,20,20940,No,Credit Card,Monthly,51:04.3,51:04.3,51:04.3,Daniel Johnson,UK,London,,20.22,,Delivered,
CUST1182,46,Female,Coffee,Beverages,Large,Green,Spring,3,Shipped from Abroad,5,68429,Yes,Apple Pay,Weekly,51:04.3,51:04.3,51:04.3,Sarah Jackson,Australia,Sydney,6,15.06,85.84,Returned,Quality Issue
CUST1183,47,Male,Juice,Beverages,Small,Brown,Summer,,Standard,5,89889,No,Google Pay,Weekly,51:04.3,51:04.3,51:04.3,Daniel Brown,USA,Houston,6,23.37,133.21,Delivered,
CUST1184,46,Female,Chocolate,Snacks,Small,Red,Autumn,2,Shipped from Abroad,10,14553,Yes,Google Pay,Quarterly,51:04.3,51:04.3,51:04.3,Mary Smith,USA,New York,4,11.83,42.59,Returned,Late Delivery
CUST1185,23,Male,Chocolate,Snacks,Large,Green,Spring,1,Express,5,85034,No,PayPal,Yearly,51:04.3,51:04.3,51:04.3,David Brown,Canada,Montreal,7,44.91,298.65,Returned,Wrong Item
CUST1186,59,Male,Cheese,Dairy,Small,Green,Summer,,Shipped from Abroad,5,85383,No,Cash,Weekly,51:04.3,51:04.3,51:04.3,Mary Smith,Australia,Sydney,4,14.51,55.14,Delivered,
CUST1187,66,Male,Spinach,Vegetables,Medium,White,Winter,4,Shipped from Abroad,0,80966,No,Bank Transfer,Monthly,51:04.3,51:04.3,51:04.3,Daniel Taylor,USA,Chicago,8,45.11,360.88,Delivered,
CUST1188,27,Male,Beef,Meat,Small,Red,Spring,5,Shipped from Abroad,15,63638,No,Debit Card,Monthly,51:04.3,51:04.3,51:04.3,David Thomas,Germany,Hamburg,9,27.87,213.21,Delivered,
CUST1189,49,Male,Muffin,Bakery,Medium,Green,Summer,,Standard,15,98849,No,Cash,Quarterly,51:04.3,51:04.3,51:04.3,Mary Johnson,Germany,Munich,1,28.34,24.09,Delivered,
CUST1190,68,Male,Banana,Fruits,Small,Brown,Autumn,2,Shipped from Abroad,0,49792,Yes,Cash,Weekly,51:04.3,51:04.3,51:04.3,Olivia Taylor,Australia,Brisbane,3,,,Delivered,
CUST1191,34,Female,Fish,Meat,Medium,Green,Spring,3,Shipped from Abroad,10,18859,No,Cash,Monthly,51:04.3,51:04.3,51:04.3,Sarah Brown,USA,Houston,5,42.88,192.96,Returned,Quality Issue
CUST1192,48,Male,Nuts,Snacks,Medium,Brown,Autumn,4,Standard,10,59260,Yes,Google Pay,Yearly,51:04.3,51:04.3,51:04.3,Daniel Thomas,UK,Liverpool,,24.56,,Delivered,
CUST1193,44,Male,Tomato,Vegetables,Small,N/A,Spring,3,Standard,10,64566,No,Apple Pay,Weekly,51:04.3,51:04.3,51:04.3,Mary Brown,UK,Manchester,4,45.44,163.58,Delivered,
CUST1194,66,Female,Yogurt,Dairy,Large,Yellow,Spring,3,Express,15,87568,Yes,Cash,Weekly,51:04.3,51:04.3,51:04.3,Emma Jackson,Germany,Hamburg,1,44.09,37.48,Returned,Late Delivery
CUST1195,68,Male,Nuts,Snacks,Small,Red,Spring,3,Standard,5,19830,Yes,Cash,Monthly,51:04.3,51:04.3,51:04.3,David Anderson,UK,Liverpool,5,15.04,71.44,Returned,Late Delivery
CUST1196,52,Male,Potato,Vegetables,Large,Brown,Spring,1,Express,0,86527,No,Google Pay,Quarterly,51:04.3,51:04.3,51:04.3,John Anderson,USA,Chicago,8,42.91,343.28,Delivered,
CUST1197,18,Female,Soda,Beverages,Medium,N/A,Winter,4,Shipped from Abroad,20,61522,No,Credit Card,Weekly,51:04.3,51:04.3,51:04.3,Olivia Thomas,Canada,Toronto,2,40.22,64.35,Delivered,
CUST1198,22,Female,Cheese,Dairy,Small,Yellow,Winter,1,Standard,10,30419,No,Debit Card,Quarterly,51:04.3,51:04.3,51:04.3,Michael Johnson,Canada,Montreal,,35.93,,Delivered,
CUST1199,39,Male,Cheese,Dairy,Large,Green,Winter,1,Standard,20,25875,No,Credit Card,Weekly,51:04.3,51:04.3,51:04.3,John Anderson,Australia,Brisbane,8,1.72,11.01,Delivered,
CUST1200,65,Female,Orange,Fruits,Medium,White,Winter,2,Shipped from Abroad,0,98823,No,Cash,Monthly,51:04.3,51:04.3,51:04.3,Sarah Johnson,UK,Manchester,8,46.02,368.16,Returned,Quality Issue
CUST1201,34,Male,Yogurt,Dairy,Large,White,Summer,1,Shipped from Abroad,5,64102,No,Google Pay,Yearly,51:04.3,51:04.3,51:04.3,Daniel Anderson,Germany,Hamburg,7,38.13,253.56,Returned,Damaged Product
CUST1202,26,Male,Pork,Meat,Medium,White,Spring,2,Standard,20,84257,No,PayPal,Monthly,51:04.3,51:04.3,51:04.3,Emma Brown,Australia,Sydney,3,15.45,37.08,Returned,Late Delivery
CUST1203,21,Female,Biscuits,Snacks,Large,Green,Spring,5,Standard,15,88363,No,Google Pay,Yearly,51:04.3,51:04.3,51:04.3,Emma Jackson,Germany,Munich,10,31.96,271.66,Delivered,
CUST1204,36,Female,Cheese,Dairy,Medium,N/A,Autumn,2,Standard,20,85178,No,Debit Card,Quarterly,51:04.3,51:04.3,51:04.3,John Jackson,Canada,Montreal,9,36.79,264.89,Delivered,
CUST1205,46,Female,Pork,Meat,Medium,Green,Autumn,4,Shipped from Abroad,0,67201,No,Bank Transfer,Weekly,51:04.3,51:04.3,51:04.3,John Jackson,USA,New York,2,,,Returned,Late Delivery
CUST1206,52,Female,Nuts,Snacks,Small,Brown,Autumn,2,Shipped from Abroad,20,78843,Yes,Cash,Monthly,51:04.3,51:04.3,51:04.3,Daniel Johnson,Canada,Montreal,9,42.57,306.5,Returned,Wrong Item
CUST1207,69,Female,Spinach,Vegetables,Small,Red,Summer,3,Express,20,81659,No,Google Pay,Weekly,51:04.3,51:04.3,51:04.3,Michael Smith,UK,Manchester,7,49.59,277.7,Returned,Late Delivery
CUST1208,36,Male,Chocolate,Snacks,Medium,Red,Summer,3,Express,0,27608,Yes,Cash,Yearly,51:04.3,51:04.3,51:04.3,Emma Anderson,USA,Chicago,7,34.97,244.79,Returned,Wrong Item
CUST1209,31,Male,Biscuits,Snacks,Medium,Green,Winter,1,Standard,5,73615,Yes,PayPal,Weekly,51:04.3,51:04.3,51:04.3,Olivia Thomas,Germany,Hamburg,9,31.37,268.21,Delivered,
CUST1210,56,Female,Carrot,Vegetables,Medium,N/A,Spring,3,Shipped from Abroad,10,87623,Yes,PayPal,Quarterly,51:04.3,51:04.3,51:04.3,Daniel Johnson,Germany,Hamburg,7,19.7,124.11,Delivered,
CUST1211,58,Female,Onion,Vegetables,Medium,Yellow,Winter,3,Shipped from Abroad,10,11989,No,Bank Transfer,Monthly,51:04.3,51:04.3,51:04.3,Sarah Smith,USA,Los Angeles,6,33.68,181.87,Returned,Changed Mind
CUST1212,66,Male,Butter,Dairy,Large,Brown,Summer,1,Standard,5,78800,Yes,Debit Card,Yearly,51:04.3,51:04.3,51:04.3,Olivia Jackson,Germany,Munich,1,8.66,8.23,Delivered,
CUST1213,55,Male,Juice,Beverages,Medium,Green,Autumn,4,Shipped from Abroad,15,94995,Yes,Google Pay,Monthly,51:04.3,51:04.3,51:04.3,Mary Johnson,USA,New York,4,3.44,11.7,Returned,Wrong Item
CUST1214,51,Male,Chicken,Meat,Medium,N/A,Winter,1,Shipped from Abroad,0,23305,No,Credit Card,Quarterly,51:04.3,51:04.3,51:04.3,Sarah Anderson,Canada,Vancouver,5,33.04,165.2,Returned,Quality Issue
CUST1215,45,Female,Chips,Snacks,Large,Brown,Winter,,Express,0,80680,Yes,Credit Card,Monthly,51:04.3,51:04.3,51:04.3,David Thomas,Germany,Berlin,8,18.02,144.16,Returned,Damaged Product
CUST1216,36,Male,Bread,Bakery,Small,Green,Summer,5,Standard,0,97068,Yes,Bank Transfer,Monthly,51:04.3,51:04.3,51:04.3,Mary Brown,Australia,Melbourne,6,15.69,94.14,Returned,Wrong Item
CUST1217,26,Male,Coffee,Beverages,Medium,Yellow,Summer,5,Shipped from Abroad,20,92751,No,Apple Pay,Weekly,51:04.3,51:04.3,51:04.3,Emma Anderson,USA,Houston,2,44.93,71.89,Delivered,
CUST1218,64,Female,Yogurt,Dairy,Medium,Green,Spring,3,Shipped from Abroad,20,61268,No,Bank Transfer,Monthly,51:04.3,51:04.3,51:04.3,Michael Thomas,Germany,Berlin,3,36.67,88.01,Returned,Wrong Item
CUST1219,39,Male,Juice,Beverages,Small,Green,Autumn,3,Standard,20,29222,No,Bank Transfer,Quarterly,51:04.3,51:04.3,51:04.3,Mary Brown,UK,Manchester,9,36.33,261.58,Returned,Quality Issue
CUST1220,64,Male,Apple,Fruits,Medium,N/A,Summer,5,Shipped from Abroad,0,29802,Yes,Cash,Yearly,51:04.3,51:04.3,51:04.3,Michael Johnson,USA,Los Angeles,8,43.75,350,Returned,Wrong Item
CUST1221,57,Female,Nuts,Snacks,Small,Yellow,Spring,3,Express,15,85521,No,PayPal,Yearly,51:04.3,51:04.3,51:04.3,John Taylor,Canada,Vancouver,4,,,Delivered,
CUST1222,52,Female,Muffin,Bakery,Large,Yellow,Winter,,Shipped from Abroad,20,13240,No,Google Pay,Quarterly,51:04.3,51:04.3,51:04.3,Michael Johnson,USA,New York,3,24.15,57.96,Delivered,
CUST1223,58,Female,Coffee,Beverages,Small,N/A,Winter,3,Standard,20,98118,No,Apple Pay,Monthly,51:04.3,51:04.3,51:04.3,Olivia Smith,Canada,Vancouver,7,21.91,122.7,Delivered,
CUST1224,32,Female,Bread,Bakery,Large,Brown,Spring,1,Express,20,77177,No,Credit Card,Monthly,51:04.3,51:04.3,51:04.3,Olivia Smith,USA,Los Angeles,7,3.43,19.21,Returned,Late Delivery
CUST1225,22,Female,Biscuits,Snacks,Medium,Red,Winter,3,Standard,5,79122,No,Apple Pay,Quarterly,51:04.3,51:04.3,51:04.3,Mary Smith,UK,Manchester,4,27.84,105.79,Delivered,
CUST1226,21,Male,Coffee,Beverages,Small,Red,Spring,5,Express,5,15767,No,Bank Transfer,Weekly,51:04.3,51:04.3,51:04.3,Olivia Smith,Australia,Melbourne,,21.78,,Delivered,
CUST1227,62,Male,Tomato,Vegetables,Small,Brown,Winter,5,Standard,5,67688,Yes,Credit Card,Yearly,51:04.3,51:04.3,51:04.3,Daniel Anderson,UK,Liverpool,4,10.6,40.28,Returned,Wrong Item
CUST1228,26,Male,Coffee,Beverages,Medium,Brown,Summer,5,Standard,15,63613,No,Credit Card,Quarterly,51:04.3,51:04.3,51:04.3,Olivia Taylor,USA,Houston,7,49.73,295.89,Returned,Quality Issue
CUST1229,56,Female,Yogurt,Dairy,Large,Green,Spring,3,Standard,5,15114,No,PayPal,Yearly,51:04.3,51:04.3,51:04.3,David Brown,USA,Chicago,6,35.18,200.53,Returned,Changed Mind
CUST1230,20,Male,Cake,Bakery,Large,N/A,Winter,1,Standard,10,62978,No,PayPal,Quarterly,51:04.3,51:04.3,51:04.3,Michael Johnson,Australia,Sydney,1,13.8,12.42,Returned,Damaged Product
CUST1231,40,Male,Muffin,Bakery,Large,Brown,Autumn,,Shipped from Abroad,10,87458,No,Bank Transfer,Monthly,51:04.3,51:04.3,51:04.3,Sarah Johnson,Australia,Sydney,8,22.6,162.72,Returned,Damaged Product
CUST1232,34,Male,Juice,Beverages,Small,Yellow,Autumn,3,Express,0,95318,Yes,Cash,Yearly,51:04.3,51:04.3,51:04.3,John Johnson,Germany,Berlin,7,14.48,101.36,Returned,Damaged Product
CUST1233,31,Male,Croissant,Bakery,Medium,Yellow,Winter,4,Standard,10,79200,No,Bank Transfer,Yearly,51:04.3,51:04.3,51:04.3,David Brown,UK,London,5,40.68,183.06,Returned,Damaged Product
CUST1234,68,Male,Chips,Snacks,Medium,White,Autumn,2,Standard,0,72720,Yes,PayPal,Weekly,51:04.3,51:04.3,51:04.3,John Jackson,Australia,Melbourne,9,45.55,409.95,Returned,Wrong Item
CUST1235,49,Male,Onion,Vegetables,Small,Red,Winter,1,Express,10,91325,No,Apple Pay,Yearly,51:04.3,51:04.3,51:04.3,Emma Anderson,Germany,Berlin,8,8.37,60.26,Returned,Changed Mind
CUST1236,58,Female,Spinach,Vegetables,Large,N/A,Winter,3,Standard,20,89710,No,PayPal,Quarterly,51:04.3,51:04.3,51:04.3,David Taylor,UK,Manchester,6,42.63,204.62,Delivered,
CUST1237,47,Male,Apple,Fruits,Large,White,Winter,1,Standard,15,61785,No,PayPal,Monthly,51:04.3,51:04.3,51:04.3,Olivia Taylor,USA,Houston,2,15.05,25.59,Returned,Damaged Product
CUST1238,48,Male,Potato,Vegetables,Large,Brown,Autumn,1,Standard,5,16455,Yes,Apple Pay,Quarterly,51:04.3,51:04.3,51:04.3,Olivia Smith,Germany,Hamburg,2,39.85,75.72,Delivered,
CUST1239,51,Female,Banana,Fruits,Large,White,Summer,2,Express,15,20233,Yes,Debit Card,Monthly,51:04.3,51:04.3,51:04.3,Daniel Smith,Germany,Berlin,,36.18,,Returned,Wrong Item
CUST1240,26,Female,Banana,Fruits,Small,Yellow,Winter,4,Standard,5,50690,Yes,PayPal,Monthly,51:04.3,51:04.3,51:04.3,John Smith,Australia,Sydney,7,48.86,324.92,Delivered,
CUST1241,64,Male,Orange,Fruits,Medium,Green,Spring,5,Express,15,57102,Yes,Debit Card,Quarterly,51:04.3,51:04.3,51:04.3,Emma Anderson,USA,Houston,6,,,Returned,Changed Mind
CUST1242,20,Male,Tomato,Vegetables,Small,N/A,Spring,,Express,0,95810,No,Credit Card,Weekly,51:04.3,51:04.3,51:04.3,Olivia Brown,Germany,Munich,6,41.39,248.34,Delivered,
CUST1243,68,Male,Bread,Bakery,Medium,Brown,Winter,3,Shipped from Abroad,5,61832,No,Bank Transfer,Monthly,51:04.3,51:04.3,51:04.3,Mary Anderson,Canada,Toronto,6,30.13,171.74,Returned,Wrong Item
CUST1244,37,Male,Chicken,Meat,Medium,Yellow,Autumn,2,Shipped from Abroad,10,16141,Yes,PayPal,Monthly,51:04.3,51:04.3,51:04.3,Mary Anderson,USA,Chicago,3,44.31,119.64,Returned,Wrong Item
CUST1245,19,Female,Butter,Dairy,Small,Green,Autumn,3,Express,5,60691,No,Debit Card,Quarterly,51:04.3,51:04.3,51:04.3,Mary Jackson,UK,Manchester,2,26.31,49.99,Returned,Quality Issue
CUST1246,66,Male,Muffin,Bakery,Large,N/A,Autumn,,Express,0,20984,Yes,Credit Card,Yearly,51:04.3,51:04.3,51:04.3,Sarah Anderson,UK,Manchester,9,14.24,128.16,Delivered,
CUST1247,51,Male,Pork,Meat,Medium,N/A,Summer,1,Shipped from Abroad,20,76002,No,Bank Transfer,Quarterly,51:04.3,51:04.3,51:04.3,Michael Taylor,Canada,Montreal,1,24.34,19.47,Delivered,
CUST1248,69,Female,Coffee,Beverages,Medium,Yellow,Summer,5,Express,0,33700,No,Cash,Yearly,51:04.3,51:04.3,51:04.3,Sarah Smith,UK,Liverpool,,33.16,,Returned,Quality Issue
